scenario_id,scenario_class,fixed_130m_truth_T_ref_m2_s,fixed_130m_truth_S_ref,fixed_130m_support_definition,fixed_130m_support_target_spread,archive_note
mega_finite_no_flow_boundary_00137,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00138,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00139,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2267552091825564,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00140,finite no-flow boundary,5.000000000000013e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.212746053553363,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00141,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2267552091825564,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00142,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2267552091825564,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00143,finite no-flow boundary,5.000000000000013e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.212746053553363,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00144,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2267552091825564,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00145,finite no-flow boundary,5.000000000000013e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.212746053553363,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00146,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00147,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2267552091825564,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00148,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2267552091825564,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00149,finite no-flow boundary,5.000000000000013e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.212746053553363,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00150,finite no-flow boundary,5.000000000000013e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.212746053553363,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00151,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00152,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2267552091825564,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00153,finite no-flow boundary,5.000000000000013e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.212746053553363,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00154,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2267552091825564,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00155,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00156,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00157,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2267552091825564,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_finite_no_flow_boundary_00158,finite no-flow boundary,5.000000000000022e-05,0.001,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2702381544273196,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
